UMAP1,UMAP2,label
9.413384,-0.8719841,intergenic
9.54431,-0.69609773,intergenic
9.51003,-0.06599719,intergenic
9.061477,0.7629189,intergenic
8.967076,0.83222455,intergenic
9.017766,1.0121557,intergenic
9.612604,-0.337758,intergenic
9.781986,-0.39285985,intergenic
9.805451,-0.35195762,intergenic
8.95982,-0.097554915,intergenic
8.665086,2.03811,intergenic
10.580367,3.586802,intergenic
11.4773245,3.6994734,intergenic
11.767155,4.0229154,intergenic
11.877705,4.3179975,intergenic
11.882009,4.346083,intergenic
7.480316,-0.6305722,intergenic
8.376544,-0.60294044,intergenic
8.53704,-0.9304702,intergenic
7.5974765,-1.062783,intergenic
7.604601,-0.81277853,intergenic
7.229703,0.6798812,intergenic
7.3299627,1.397784,intergenic
6.675055,1.1770496,intergenic
6.845141,1.5661557,intergenic
6.015219,1.9120839,intergenic
5.958184,1.9684608,intergenic
9.823193,4.2705727,intergenic
7.0228963,3.6714816,intergenic
8.481875,3.6302903,intergenic
8.79139,3.896522,intergenic
7.305851,4.4589157,intergenic
8.252758,2.128762,intergenic
9.099884,0.50963646,intergenic
9.374559,-0.26479596,intergenic
9.290838,-0.51598525,intergenic
9.294761,-0.5281449,intergenic
9.304013,-0.27236626,intergenic
9.4154005,-0.13179538,intergenic
9.457882,-0.12933113,intergenic
9.547525,-0.07160353,intergenic
9.554232,-0.089322254,intergenic
9.4125805,-0.08622613,intergenic
9.428162,-0.6622448,intergenic
7.9003944,-1.8283097,intergenic
7.614763,-2.1276307,intergenic
7.7528076,-2.1490188,intergenic
8.9202385,-1.1347748,intergenic
7.6412163,-2.176633,intergenic
11.835045,0.08611514,intergenic
11.426587,0.25319955,intergenic
9.470239,1.14732,intergenic
9.779968,1.7510128,intergenic
9.534352,2.015864,intergenic
9.797693,1.8507117,intergenic
9.781724,1.8049581,intergenic
9.522809,1.7542211,intergenic
9.640988,0.5060005,intergenic
9.448766,-0.40018794,intergenic
9.37889,-1.3962239,intergenic
9.213844,-1.6353632,intergenic
9.190551,-1.3977199,intergenic
9.307744,-1.6421399,intergenic
9.241179,-1.4961612,intergenic
9.654272,-0.29431278,intergenic
9.196206,1.5565697,intergenic
7.8303704,5.845787,intergenic
8.097155,4.3722067,intergenic
7.9118304,4.5613284,intergenic
8.456257,2.075001,intergenic
8.42448,1.9971379,intergenic
8.763966,1.7225126,intergenic
8.98332,2.8827085,intergenic
9.846477,2.1552353,intergenic
10.470284,2.2581522,intergenic
13.188731,1.3554808,intergenic
13.908246,1.0116069,intergenic
14.243163,0.8113925,intergenic
11.301119,1.5732746,intergenic
10.671803,2.1032329,intergenic
11.70333,2.6621788,intergenic
11.520664,2.5839422,intergenic
11.093591,2.44525,intergenic
11.101496,2.1550303,intergenic
11.8305235,1.628181,intergenic
11.780481,1.6859193,intergenic
14.516614,0.7308957,intergenic
14.488701,0.6826005,intergenic
13.300112,1.2788659,intergenic
12.249765,1.5631598,intergenic
12.407469,1.7666677,intergenic
14.187242,0.7228024,intergenic
12.825429,1.8984591,intergenic
13.4324875,1.9984765,intergenic
12.315601,2.2975771,intergenic
12.302945,2.6050682,intergenic
11.664382,2.7590632,intergenic
12.162785,2.7099845,intergenic
10.741069,3.1825445,intergenic
10.643421,3.064041,intergenic
11.0171175,2.636185,intergenic
8.830059,3.9313016,intergenic
8.853146,4.000909,intergenic
8.383938,4.5717144,intergenic
9.114447,4.0260534,intergenic
9.407323,3.7592182,intergenic
9.55892,3.13099,intergenic
7.993434,3.9340746,intergenic
8.090508,2.697528,intergenic
8.411989,3.95387,intergenic
13.4005165,3.6413698,CDS
13.519997,3.866332,CDS
13.515711,3.9779894,CDS
13.506514,4.007796,CDS
13.130993,4.2907352,CDS
13.355504,3.948273,intergenic
13.429055,3.8520617,intergenic
13.382356,3.5824041,intergenic
13.310014,3.536746,intergenic
12.540315,3.6982977,intergenic
13.3157,3.1652365,intergenic
13.610612,2.0213897,intergenic
12.463967,2.0134773,intergenic
12.799675,2.1385057,intergenic
12.586466,1.8943917,intergenic
12.632506,1.8541203,intergenic
13.910871,1.4342993,intergenic
13.666873,1.0398713,intergenic
13.5407095,1.1505558,intergenic
12.330877,1.8471627,intergenic
11.677702,1.3258303,intergenic
9.277885,1.0045905,intergenic
8.613916,-0.37149772,intergenic
8.190866,-1.2415631,intergenic
8.444094,-1.317789,intergenic
8.056863,-1.8586432,intergenic
8.0527525,-1.7323526,intergenic
8.00936,-1.7723559,intergenic
7.6617327,-1.926852,intergenic
7.6134486,-1.9620808,intergenic
7.3856077,-2.059769,intergenic
7.483529,-1.9059451,intergenic
7.6023746,-1.637297,intergenic
7.7121534,-0.5725945,intergenic
7.737902,-0.6194828,intergenic
7.7415857,-0.3869249,intergenic
8.189467,0.119907014,intergenic
8.471504,0.21391256,intergenic
7.9884963,-0.16386564,intergenic
7.9789677,-0.13032565,intergenic
8.553474,0.9429045,intergenic
8.4841385,0.90511125,intergenic
8.544238,0.73702055,intergenic
8.522555,1.190958,intergenic
9.145443,1.6732025,intergenic
9.650958,1.423459,intergenic
8.773786,1.8162478,intergenic
9.037357,1.8530288,intergenic
9.795822,1.4767561,intergenic
8.707982,1.807127,intergenic
8.764386,2.033882,intergenic
8.707354,1.1396645,intergenic
8.71849,0.7411494,intergenic
8.608803,0.09205974,intergenic
8.41689,-0.82552356,intergenic
8.215538,-1.327171,intergenic
8.170823,-1.4758906,intergenic
8.464301,-1.4351043,intergenic
8.623175,-1.2297443,intergenic
8.340814,-0.26802036,intergenic
8.188635,-0.14270976,intergenic
8.142379,0.40122542,intergenic
7.821294,1.0164388,intergenic
7.094757,2.6526625,intergenic
6.9833093,3.183992,intergenic
6.905209,3.3506713,intergenic
6.9746327,3.5355358,intergenic
7.437617,3.3888693,intergenic
6.734991,2.1602726,intergenic
7.472328,2.5503485,intergenic
7.522653,2.5374317,intergenic
7.6660357,2.7620888,intergenic
7.4797015,2.8659775,intergenic
6.9190726,1.4459832,intergenic
7.758222,2.4718943,intergenic
7.8444414,3.0599148,intergenic
7.7300673,3.6471338,intergenic
7.808539,3.259618,intergenic
7.8414607,3.265232,intergenic
7.117966,2.1373198,intergenic
7.513291,1.2600076,intergenic
7.1000395,0.48083875,intergenic
7.1832085,0.5433268,intergenic
8.34561,1.0606153,intergenic
8.747678,1.7214892,intergenic
9.187071,2.0270863,intergenic
10.818831,2.0005305,intergenic
10.396997,2.7808404,intergenic
12.062901,2.5077846,intergenic
13.304433,0.5890145,intergenic
14.0345125,-0.01724495,intergenic
14.236833,-0.12922971,intergenic
14.243402,-0.086787306,intergenic
14.380871,0.010416721,intergenic
14.500007,-0.08261221,intergenic
14.697726,0.086548135,intergenic
14.691077,0.11119583,intergenic
14.861377,0.39990854,intergenic
14.972856,0.5820273,intergenic
14.918369,0.74350053,intergenic
15.043042,0.8574601,intergenic
15.064135,0.8223807,intergenic
15.089104,1.002409,intergenic
14.2445965,1.676318,intergenic
12.25486,1.896661,intergenic
11.797356,2.0420556,intergenic
10.668185,3.7556376,intergenic
10.346814,3.8675873,intergenic
9.840045,4.3513513,intergenic
10.293118,5.18479,intergenic
7.170223,4.4704723,intergenic
9.602762,4.842045,intergenic
10.282689,5.1664004,intergenic
9.980929,4.6046815,intergenic
7.340436,3.9040606,intergenic
7.9801493,3.516948,intergenic
8.839043,2.6475675,intergenic
7.3392777,2.411079,intergenic
7.5421457,3.595881,intergenic
7.6924386,3.28086,intergenic
7.4866204,3.5530593,intergenic
6.9837866,2.5752182,intergenic
6.219584,1.6531978,intergenic
11.480471,3.983019,intergenic
9.150878,3.3736455,intergenic
9.468707,2.8120139,intergenic
13.12861,2.6352875,intergenic
10.843125,2.7070172,intergenic
8.816066,3.2366772,intergenic
7.7730784,5.398284,intergenic
7.4416847,5.861213,intergenic
7.6402893,5.67093,intergenic
11.104905,2.6472557,intergenic
11.297809,1.6416886,intergenic
10.112669,1.1844867,intergenic
10.024829,1.2834164,intergenic
9.80471,1.2715962,intergenic
9.211671,1.4301813,intergenic
8.066109,2.4789467,intergenic
7.84204,4.095644,intergenic
7.558016,4.2023425,intergenic
9.427062,3.3363254,intergenic
12.407545,2.432935,intergenic
14.095158,0.5508642,intergenic
14.536577,0.5059229,intergenic
14.594994,0.35868368,intergenic
14.583796,0.3723031,intergenic
12.871451,1.7056123,intergenic
14.475329,0.33059263,intergenic
14.698895,0.20863728,intergenic
14.799927,0.29483157,intergenic
14.795572,0.23657826,intergenic
14.780982,0.115961745,intergenic
14.732443,0.12359723,intergenic
14.733144,0.33638555,intergenic
14.549592,0.56650126,intergenic
13.901815,1.879476,intergenic
12.292439,2.0868971,intergenic
10.661871,2.1000373,intergenic
9.614601,2.7936356,intergenic
7.54737,4.9016895,intergenic
7.154512,3.9847083,intergenic
6.7561636,3.521549,intergenic
3.690724,2.5507624,intergenic
0.75871,3.8550205,intergenic
0.050655827,4.0058093,intergenic
-0.0924969,4.058093,intergenic
-0.28454176,4.967183,intergenic
-0.43901908,5.658571,intergenic
-0.31068876,-4.5140176,CDS
-0.32864365,-4.477741,CDS
0.09261609,3.5171056,CDS
0.54794544,4.0484524,CDS
-0.01764722,4.0617943,CDS
-0.12333274,4.0242524,CDS
5.874198,1.7350781,intergenic
6.8166122,2.330231,intergenic
7.053607,2.4649105,intergenic
7.6547165,2.2572072,intergenic
7.7899776,1.4605529,intergenic
8.158644,0.3617232,intergenic
8.282146,0.529991,intergenic
8.544572,0.96446246,intergenic
8.206083,-0.12435844,intergenic
8.215443,-0.28135458,intergenic
8.120933,-0.3257412,intergenic
8.455783,0.30228767,intergenic
7.8861256,-0.68933135,intergenic
8.063686,-0.6252801,intergenic
8.2715845,-0.6138318,intergenic
8.592541,-0.91249615,intergenic
8.800428,-0.92293525,intergenic
8.724303,-1.2508519,intergenic
8.138692,-1.5204079,intergenic
8.151276,-1.4435551,intergenic
8.38796,-1.544937,intergenic
8.39338,-1.5170621,intergenic
8.185889,-1.6208621,intergenic
8.074564,-1.5714694,intergenic
8.088343,-1.4557939,intergenic
8.038101,-1.3348539,intergenic
8.101237,-0.85287994,intergenic
8.063376,-0.3674247,intergenic
7.686456,1.0158159,intergenic
7.76219,1.4410228,intergenic
7.90852,2.397219,intergenic
7.5385265,5.375269,intergenic
9.302998,3.2676625,intergenic
10.255018,1.9202813,intergenic
10.317862,2.2007377,intergenic
11.251702,1.8051767,intergenic
11.081602,2.0261948,intergenic
11.555864,1.9559222,intergenic
12.080939,1.8712665,intergenic
11.87189,2.1275084,intergenic
12.758489,2.7638912,intergenic
12.686438,3.014126,intergenic
11.283919,2.7627935,intergenic
11.077965,2.669097,intergenic
11.263325,2.2243326,intergenic
11.742693,2.0217063,intergenic
11.955372,1.8220173,intergenic
12.120155,1.8496372,intergenic
12.057127,1.916797,intergenic
11.45306,2.0666556,intergenic
11.871845,2.3090703,intergenic
10.239651,2.393214,intergenic
8.706828,4.1503053,intergenic
8.004727,4.7092166,intergenic
7.8079343,4.671442,intergenic
7.791574,4.709667,intergenic
10.233199,2.2511287,intergenic
10.320551,1.8734989,intergenic
10.301862,2.1101818,intergenic
10.173646,2.0160186,intergenic
8.625087,1.0988511,intergenic
8.045156,1.4790157,intergenic
7.7139034,0.62522227,intergenic
7.593814,1.4395084,intergenic
6.9665327,2.9123256,intergenic
6.7284136,3.2190938,intergenic
6.837818,2.9138265,intergenic
6.9228945,3.024945,intergenic
6.969086,3.270775,intergenic
6.8658886,2.309492,intergenic
6.723781,2.460768,intergenic
6.5071473,2.506907,intergenic
6.920481,1.3465596,intergenic
6.9035654,1.0570922,intergenic
6.8161597,1.2742175,intergenic
7.294012,1.6153431,intergenic
6.373825,2.2146735,intergenic
10.959349,2.0659285,intergenic
11.031405,2.1549814,intergenic
11.475634,3.0650148,intergenic
10.099921,4.4559517,intergenic
7.391792,3.7131965,intergenic
7.2196374,3.796285,intergenic
7.5820985,3.7050219,intergenic
10.561644,3.7877467,intergenic
10.877,2.8601413,intergenic
12.026944,2.3683434,intergenic
12.115495,2.110708,intergenic
12.096373,2.0282662,intergenic
12.161982,2.131355,intergenic
10.403173,3.903435,intergenic
9.947731,3.9828658,intergenic
8.512977,4.2903757,intergenic
8.061428,3.1479933,intergenic
7.2863274,4.2843785,intergenic
7.329409,4.485851,intergenic
7.8905835,4.3655376,intergenic
8.514607,4.315056,intergenic
12.814675,2.3772569,intergenic
12.549443,2.2124696,intergenic
12.708501,2.1189067,intergenic
12.144889,1.8802519,intergenic
11.898593,2.1585672,intergenic
9.032576,3.4333906,intergenic
9.181172,3.439119,intergenic
11.894321,3.6226513,intergenic
11.651707,3.54886,intergenic
8.246832,3.7120626,intergenic
7.3269315,4.18375,intergenic
7.5425305,3.9378698,intergenic
7.591061,3.9290607,intergenic
9.876728,3.8429186,intergenic
7.3806024,3.0167844,intergenic
7.0857606,3.042351,intergenic
6.8409247,2.2416484,intergenic
6.7688494,2.2193117,intergenic
6.5870214,2.123746,intergenic
6.5711055,2.2653365,intergenic
6.2257233,2.6052594,intergenic
5.857428,2.6639957,intergenic
5.8616014,2.6481307,intergenic
5.9333005,2.5198572,intergenic
6.3076577,2.1641884,intergenic
7.5977664,3.230837,intergenic
7.7466054,3.8729098,intergenic
9.02204,3.025593,intergenic
10.248585,2.283411,intergenic
9.617281,1.6796985,intergenic
10.037605,2.0778322,intergenic
10.685084,2.4392903,intergenic
9.888333,3.17064,intergenic
9.444102,3.0680044,intergenic
8.751276,2.7987747,intergenic
7.7780156,3.1047835,intergenic
7.6013527,5.2673416,intergenic
7.6899614,5.177638,intergenic
8.185534,3.3432624,intergenic
8.227246,2.718769,intergenic
9.65325,3.4471414,intergenic
12.472957,3.268844,intergenic
12.275991,2.6364884,intergenic
11.910039,2.7816737,intergenic
11.52523,2.7907135,intergenic
11.997355,3.053117,intergenic
12.107736,2.8055093,intergenic
13.3610115,2.3694153,intergenic
14.055315,1.7843963,intergenic
14.976579,0.44468027,intergenic
15.097259,0.61609536,intergenic
15.08343,0.7637905,intergenic
15.048414,0.5828396,intergenic
15.060783,0.46483046,intergenic
15.017539,0.5092211,intergenic
14.99494,0.43363932,intergenic
14.9933605,0.4447396,intergenic
15.04426,0.5227184,intergenic
15.030649,0.6885149,intergenic
14.984636,1.0308442,intergenic
14.99253,0.98450977,intergenic
12.994975,1.8157598,intergenic
9.853772,1.8339375,intergenic
10.430009,2.1475518,intergenic
7.925203,1.9624435,intergenic
7.3265786,1.5087783,intergenic
7.5686903,2.7462797,intergenic
7.7326837,2.9608355,intergenic
3.2237997,1.6245397,intergenic
3.2190342,1.5817912,intergenic
3.3464634,1.533946,intergenic
4.0817485,1.6346347,intergenic
4.667767,1.6583624,intergenic
5.251861,1.7837113,intergenic
5.504428,1.6883514,intergenic
3.5554998,3.258273,intergenic
3.5450761,3.2703862,intergenic
3.0465715,2.3395717,intergenic
4.4800253,1.6693566,intergenic
7.0297127,1.0806774,intergenic
11.320433,2.7684019,intergenic
11.800376,1.9976621,intergenic
11.659565,1.9789569,intergenic
11.444164,2.0017033,intergenic
7.499097,5.297108,intergenic
7.519911,5.9026527,intergenic
7.5075645,5.9322133,intergenic
7.70207,5.250408,intergenic
7.885036,4.6401753,intergenic
9.84954,2.6901407,intergenic
9.678374,2.6993515,intergenic
9.614589,2.6933331,intergenic
10.528603,2.1501389,intergenic
7.858384,4.5411625,intergenic
7.2385416,4.637185,intergenic
8.371825,3.6469326,intergenic
11.993142,3.6230366,intergenic
12.176714,3.8419418,intergenic
12.452483,3.7210295,intergenic
12.169007,3.784895,intergenic
10.629099,3.3013113,intergenic
10.826594,3.4509134,intergenic
7.9344544,4.77589,intergenic
7.642741,4.4296165,intergenic
7.750868,4.7191215,intergenic
7.670886,4.476139,intergenic
7.9088283,4.8553133,intergenic
7.5706735,5.49537,intergenic
7.7295456,3.8742437,intergenic
7.7976017,4.5889735,intergenic
7.6833243,5.1411843,intergenic
8.1389265,3.4851289,intergenic
8.092357,3.9909766,intergenic
7.5464435,4.3593545,intergenic
7.863562,3.854935,intergenic
12.516873,2.9651594,intergenic
13.65192,-0.028480269,intergenic
13.605806,-0.019372262,intergenic
12.687193,4.061435,intergenic
12.594548,4.153055,intergenic
9.856214,4.0648193,intergenic
9.776826,4.137134,intergenic
7.215586,2.6455348,intergenic
7.4773183,2.7490056,intergenic
7.456836,4.4514356,intergenic
8.063494,4.0966,intergenic
7.6998444,4.964709,intergenic
7.5469522,4.4079013,intergenic
7.7252793,4.655158,intergenic
7.655326,4.3950677,intergenic
7.6586347,4.2804565,intergenic
7.4997807,4.1222153,intergenic
7.580472,3.997371,intergenic
7.31187,3.0482612,intergenic
7.1020904,2.5164204,intergenic
12.567926,3.9267118,intergenic
13.278536,4.194691,intergenic
13.390915,4.1564436,intergenic
12.333648,4.0769334,intergenic
7.2868195,2.881332,intergenic
6.8932076,3.1040359,intergenic
4.115759,2.0551705,intergenic
1.8662472,2.233221,intergenic
3.1169364,2.1996253,intergenic
5.7439327,1.5305313,intergenic
6.088849,1.3818938,intergenic
6.394096,1.2653259,intergenic
6.813869,0.23494972,intergenic
7.568956,2.6652472,intergenic
7.57832,1.4937016,intergenic
7.564151,3.0332918,intergenic
7.2944026,4.407666,intergenic
8.240222,3.6893623,intergenic
7.983481,5.137525,intergenic
7.5467634,5.477066,intergenic
7.644919,5.808697,intergenic
10.488875,2.118952,intergenic
12.28033,1.8588251,intergenic
11.919464,1.6632388,intergenic
12.227483,1.8072946,intergenic
13.910805,1.8056618,intergenic
12.714529,1.8904824,intergenic
11.092959,1.8887444,intergenic
10.606255,2.0066326,intergenic
10.098506,2.190307,intergenic
11.246268,2.1999757,intergenic
11.12356,1.902272,intergenic
10.977737,1.8215947,intergenic
11.060024,1.7337736,intergenic
9.949528,1.4219457,intergenic
10.574685,1.3115615,intergenic
10.444368,1.2548807,intergenic
10.495437,1.2951276,intergenic
10.138777,1.1332948,intergenic
9.751408,0.9587038,intergenic
11.977884,2.440186,intergenic
12.319179,2.5180547,intergenic
7.348596,1.4985391,intergenic
7.54018,3.083413,intergenic
6.989954,5.475307,intergenic
6.565319,2.6570663,intergenic
6.567834,2.5663514,intergenic
6.8907657,2.2652783,intergenic
7.2755184,1.1274853,intergenic
6.815473,0.48593825,intergenic
7.6702166,1.4072158,intergenic
7.008415,-0.046638835,intergenic
7.8259478,1.0514613,intergenic
7.399949,0.50459737,intergenic
7.055204,-0.23908414,intergenic
7.3971906,0.5510341,intergenic
7.24302,0.16688289,intergenic
7.467096,0.12527795,intergenic
7.3151193,-0.37989685,intergenic
7.780912,-0.71235394,intergenic
6.728222,-2.139681,intergenic
6.6731586,-2.3188312,intergenic
6.6642685,-2.3594055,intergenic
6.7170134,-2.277102,intergenic
7.01393,-1.545333,intergenic
8.04225,0.19837382,intergenic
7.998805,2.4199317,intergenic
8.301923,3.7847548,intergenic
7.761712,4.3423967,intergenic
7.5901313,4.2918396,intergenic
7.530343,4.3420897,intergenic
9.082842,4.245424,intergenic
11.49445,3.3535569,intergenic
12.669199,3.4657443,intergenic
13.584284,2.313865,intergenic
13.591885,2.2856712,intergenic
13.886391,2.0476086,intergenic
14.634155,1.5548233,intergenic
14.96584,1.2381411,intergenic
14.937658,1.2238427,intergenic
14.934469,1.1340592,intergenic
13.517259,1.1843723,intergenic
13.567349,1.3812928,intergenic
12.708358,1.8920703,intergenic
10.992787,1.6826267,intergenic
9.861138,1.1826848,intergenic
8.586098,0.81783,intergenic
8.131346,0.45437175,intergenic
8.034193,0.34738204,intergenic
8.000132,-0.7654107,intergenic
7.9827514,-1.2967001,intergenic
7.1758585,-2.2086706,intergenic
7.257088,-2.1637576,intergenic
8.037927,-1.0036469,intergenic
7.9037576,-0.7076155,intergenic
7.860174,0.5800626,intergenic
8.066689,0.5790698,intergenic
8.620735,-0.19622822,intergenic
8.512652,-0.6171479,intergenic
8.24685,-1.020272,intergenic
8.419244,-0.90800136,intergenic
8.413934,-1.1656663,intergenic
8.365564,-1.3833252,intergenic
8.294743,-1.4956578,intergenic
7.2090154,-2.3066025,intergenic
7.1100025,-2.3904665,intergenic
7.9833636,-1.6422092,intergenic
8.962912,5.376535,intron
9.151987,4.2207813,intron
9.685504,3.0408525,intron
12.645425,3.9227362,intron
13.528972,3.9715335,intron
13.46125,3.9634485,intron
12.671664,3.9732533,intron
8.169198,0.9099327,intron
8.329351,0.1703977,intron
8.500784,-0.07946053,intron
8.572553,0.5422627,intron
8.812285,0.44020158,intron
8.702519,0.39272493,intron
8.667982,0.10011573,intron
8.770434,0.26146874,intron
8.7254505,0.14203693,intron
8.737618,-0.29521435,intron
8.622532,-0.5386193,intron
8.694423,-0.3777392,intron
8.554551,0.16913617,intron
8.473517,1.2308369,intergenic
8.381552,0.15533903,intergenic
8.493143,0.39997774,intergenic
8.454159,0.26614046,intergenic
8.63651,-0.03936847,intergenic
8.484297,-0.1508653,intergenic
8.3421755,-0.07727903,intergenic
8.369382,-0.3205036,intergenic
8.375195,-0.3887261,intergenic
8.341361,-0.36657262,intergenic
8.331468,-0.5671573,intergenic
8.636509,-0.5946165,intergenic
8.569293,-0.6516328,intergenic
8.5873995,-0.65293354,intergenic
8.772412,-0.64109224,intergenic
8.318743,-0.8546372,intergenic
8.095798,-1.1841742,intergenic
8.103851,-1.1939722,intergenic
8.155138,-1.115295,intergenic
8.636587,-0.1913959,intergenic
7.9630604,-0.2626958,intergenic
8.7648,0.27704877,intergenic
8.797167,2.262521,intergenic
10.974835,2.774869,intergenic
12.664142,2.6962533,intergenic
12.627651,2.6769378,intergenic
12.392301,2.752371,intergenic
13.074903,2.8591063,intergenic
13.189249,3.109587,intergenic
12.4817915,4.002687,intergenic
9.256151,4.263188,intergenic
7.2032337,4.2439523,intergenic
7.2522974,4.7146616,intergenic
8.542274,3.6167808,intergenic
11.082784,2.501206,intergenic
11.802568,3.11534,intergenic
7.86226,4.967151,intergenic
7.4804287,5.869612,intergenic
7.7681866,5.7408953,intergenic
8.984914,4.451921,intergenic
9.76164,4.41152,intergenic
11.292497,2.877309,intergenic
10.039096,2.3821132,intergenic
10.544992,2.43089,intergenic
10.8645115,2.2873447,intergenic
10.732072,2.3921452,intergenic
7.847697,5.6371746,intergenic
7.515267,5.8079867,intergenic
7.584494,5.2947774,intergenic
8.393454,4.0721874,intergenic
9.09209,4.11538,intergenic
11.03125,3.6156037,intergenic
8.33921,3.7633574,intergenic
7.8525014,4.5707507,intergenic
7.445198,5.5516686,intergenic
7.272737,5.884282,intergenic
7.457756,5.544489,intergenic
7.5738845,5.5530405,intergenic
8.894646,4.347415,intergenic
10.163763,3.0313284,intergenic
12.448757,2.668973,intergenic
11.685914,2.777094,intergenic
10.94193,2.5372915,intergenic
10.853266,2.2863836,intergenic
10.806619,2.1722791,intergenic
9.327973,2.1971607,intergenic
11.80141,3.0969374,intergenic
11.831614,3.1527638,intergenic
11.9578495,3.1500225,intergenic
12.787159,3.3238795,intergenic
11.927694,2.9613416,intergenic
9.9872675,0.94092894,intergenic
9.988172,0.86224145,intergenic
10.017888,0.76496273,intergenic
10.503843,0.71532154,intergenic
12.158009,1.0134704,intergenic
13.777387,0.7780658,intergenic
12.314525,1.7259328,intergenic
14.0167885,0.5756888,intergenic
14.557006,0.5018871,intergenic
12.885979,1.629887,intergenic
13.076004,1.5539153,intergenic
14.963975,0.8364521,intergenic
15.074745,0.7372086,intergenic
15.0699215,0.74651915,intergenic
15.106979,0.7979595,intergenic
15.133582,0.6897796,intergenic
15.07619,0.73131424,intergenic
15.0717535,0.69969755,intergenic
15.064131,0.71440375,intergenic
15.099651,0.7323194,intergenic
15.051559,0.7066069,intergenic
15.053945,0.6044306,intergenic
14.938769,0.6588927,intergenic
14.764868,0.71433455,intergenic
12.298931,1.8963164,intergenic
10.656378,2.3137407,intergenic
9.497271,2.383377,intergenic
7.5863047,2.6698573,intergenic
8.659469,2.8112335,intergenic
8.737438,3.6868827,intergenic
8.67331,3.8958151,intergenic
8.014463,3.511093,intergenic
7.5440364,3.4350786,intergenic
7.398994,2.8938239,intergenic
7.0422626,2.371831,intergenic
5.776701,1.8484341,intergenic
5.5562787,1.8074981,intergenic
0.6757651,2.5075955,intergenic
0.83541876,2.6313932,intergenic
0.8548371,2.806466,intergenic
0.5389412,3.1539977,intergenic
0.75998384,3.0090344,intergenic
0.66437775,2.9287794,intergenic
0.18499273,3.1090183,intergenic
0.19363149,3.0558708,intergenic
0.23254803,3.0228982,intergenic
0.3165312,3.1288872,intergenic
0.69130933,2.9715958,intergenic
0.6929131,2.9474456,intergenic
0.98538446,2.8021898,intergenic
0.99552655,2.8373547,intergenic
3.0551383,3.9161863,intergenic
3.0724251,3.9070654,intergenic
3.2240324,4.0148144,intergenic
3.6504345,4.2883563,intergenic
3.7788682,4.3377247,intergenic
12.278164,5.202635,intergenic
12.510814,5.135257,intergenic
12.646236,4.814043,intergenic
12.656691,4.732986,intergenic
12.6472435,4.6277084,intergenic
12.722623,4.6130238,intergenic
12.747198,4.6698356,intergenic
12.688119,4.814463,intergenic
12.609456,5.1186857,intergenic
12.4260235,5.256447,intergenic
4.5826745,4.218772,intergenic
4.9202504,4.0488625,intergenic
4.3918314,3.4470913,intergenic
5.902846,2.5954926,intergenic
6.6624846,2.6161509,intergenic
7.08918,2.5618057,intergenic
7.218913,3.7195332,intergenic
8.128831,4.231613,CDS
7.939578,4.443923,CDS
7.9323297,4.5060816,CDS
7.9393454,4.3867846,CDS
7.7748303,5.178217,CDS
7.713509,4.968277,CDS
6.48721,1.7866786,intergenic
6.4922905,1.5596132,intergenic
6.7850485,1.4168197,intergenic
8.037441,1.424203,intergenic
8.125876,1.8960009,intergenic
8.363958,2.062653,intergenic
8.594304,1.7982056,intergenic
8.993824,1.7803229,intergenic
7.8917375,4.053411,intergenic
7.668263,4.063025,intergenic
7.706863,3.8426054,intergenic
7.6743684,3.0745752,intergenic
9.094524,5.5085945,intergenic
9.174801,5.5308323,intergenic
6.462985,5.083314,intergenic
6.8030972,4.8528705,intergenic
6.674592,3.309516,intergenic
6.723422,3.3211005,intergenic
6.8242984,3.4160552,intergenic
9.166161,5.5049815,intergenic
9.150336,5.4638777,intergenic
9.523676,3.8335493,intergenic
9.727486,2.096083,intergenic
9.748865,1.8460058,intergenic
10.695819,2.1695006,intergenic
7.784624,5.7655306,intergenic
10.383079,2.7419753,intergenic
9.682701,2.3328083,intergenic
8.14478,3.9041579,intergenic
8.102762,4.0972657,intergenic
7.372357,4.9972568,intergenic
7.3897963,5.2362757,intergenic
7.3203607,5.2937493,intergenic
7.420607,5.108632,intergenic
7.7458396,3.871979,intergenic
8.543603,2.1883392,intergenic
8.777991,1.9131705,intergenic
11.300318,2.6615636,intergenic
11.159141,2.461353,intergenic
11.050336,2.4099255,intergenic
11.622608,2.7999353,intergenic
9.937795,2.9888651,intergenic
8.800585,1.9629667,intergenic
8.44381,2.3397393,intergenic
7.8132505,4.4509115,intergenic
8.14694,4.1827707,intergenic
8.560135,3.8881414,intergenic
8.6790085,3.609575,intergenic
8.634713,3.6983404,intergenic
8.576314,4.334808,intergenic
10.1678,3.141221,intergenic
12.133489,2.9271014,intergenic
11.595111,2.842764,intergenic
7.2769675,1.5474606,intergenic
7.696407,5.607936,intergenic
7.512452,5.929365,intergenic
7.6009026,5.2095647,intergenic
8.120089,0.9317044,intergenic
7.894084,1.3116146,intergenic
11.898154,2.9782484,intergenic
12.034603,2.931863,intergenic
12.262314,2.8563783,intergenic
12.174506,2.6995826,intergenic
12.091723,2.336703,intergenic
12.187112,2.262133,intergenic
12.213227,1.8241955,intergenic
14.713423,1.3328859,intergenic
14.996676,0.965855,intergenic
15.005563,0.836841,intergenic
14.959005,0.6254404,intergenic
14.634159,0.086165205,intergenic
14.557806,-0.05015574,intergenic
